PERSON,COUNTRY,SITE,SAMPLE,WTD,pH,AMP WRI,ARC ARE,ARC DEN,ARC DIS,ARC GIB,ARC HEM,ARC MIT,ARC VUL,ARC FLA,ARG DEN,ASS MUS,ASS SEM,BUL IND,CAM MIN,CEN ACU,CEN AER,CEN ECO,COR TRI,CRY SAC,CRY OVI,CYC ARC,CYP AMP,DIF ACU,DIF GRA,DIF LAB,DIF LEI,DIF LUC,DIF OBL,DIF URC,EUG CIL,EUG ROT,HEL PET,HEL ROS,HEL SYL,HYA ELE,HYA PAP,HYA SUB,LAG VAS,LES SPI,LES EPI,MIC PAT,NEB CAR,NEB COL,NEB FLA,NEB MIL,NEB MIN,NEB PEN,NEB TIN,PAD LAG,PAR IRR,PSY GRI,PLA SPI,PLAGIO,PON ELI,PSE GRA,PYX OPE,QUA SYM,SPHENO,TRA DEN,TRI ARC
Lamentowicz,Switzerland,Lej Marsch,64,9,4.6,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,2.4,0.0,0.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.8,0.0,3.0,0.6,0.0,0.0,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0
Lamentowicz,Switzerland,Lej Nair,67,0.5,5.9,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,1.1,2.8,0.0,0.0,1.1,10.6,4.4,14.4,14.4,0.6,0.0,3.3,2.8,0.0,0.0,0.0,0.0,0.6,5.0,0.0,5.0,3.3,3.9,0.0,0.0,0.0,0.0,0.0,0.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,3.9,0.0
Lamentowicz,Switzerland,Lej Nair,68,4,6.3,0.0,0.9,0.0,6.3,0.0,0.0,0.0,0.0,0.0,4.5,3.6,0.0,0.0,0.0,6.3,8.0,0.0,2.7,0.0,0.0,8.9,1.8,0.0,0.0,0.0,0.0,8.9,0.9,0.0,0.9,11.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.9,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.8,7.1,0.0
Lamentowicz,Switzerland,Lej Nair,69,17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamentowicz,Switzerland,Lej Nair,70,27.5,4.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,20.2,0.0,0.0,0.0,0.0,21.4,0.0,18.5,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.6,0.0,7.1,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,11.9,0.0
Lamentowicz,Switzerland,Lej Nair,71,5,6.0,0.0,1.6,0.0,19.1,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,19.7,3.8,20.8,0.0,7.7,1.1,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.5,2.7,0.0,2.2,3.3,0.0,1.1,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,1.6,0.0
Lamentowicz,Switzerland,Lej Nair,72,2,6.1,0.0,2.0,0.0,9.1,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,17.2,1.0,25.3,0.0,5.6,10.1,0.0,1.5,1.0,0.0,0.0,1.0,0.0,0.0,6.6,0.0,0.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Lamentowicz,Switzerland,Lej Nair,73,5,6.4,0.0,10.9,0.0,3.6,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,2.6,11.5,5.7,0.0,7.3,0.0,0.0,2.6,3.6,0.0,0.0,0.0,0.0,3.1,0.5,0.0,1.6,0.5,1.6,1.6,0.0,0.0,0.0,0.0,2.1,0.5,0.0,0.0,0.0,1.6,0.0,0.0,0.0,15.1,0.0,0.5,9.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Lamentowicz,Switzerland,Lej Nair,74,4,6.8,0.0,3.9,0.0,4.9,0.0,0.0,0.0,0.0,0.0,5.3,1.5,0.0,0.0,2.4,8.7,15.0,0.0,6.3,0.5,0.0,3.4,4.4,0.0,0.0,0.0,0.0,2.4,0.5,0.0,3.4,1.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,9.2,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,5.8,0.0
Lamentowicz,Switzerland,Lej Nair,75,9.5,5.6,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,9.4,0.6,0.0,0.0,1.3,27.7,0.0,3.8,1.9,0.0,9.4,0.6,0.0,0.0,0.0,0.0,1.3,0.0,0.0,3.8,10.7,2.5,1.3,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,6.9,2.5,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0
Lamentowicz,Switzerland,Lej Nair,76,6,6.3,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,26.9,0.0,8.3,0.0,0.0,3.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,5.1,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,10.9,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3.8,13.5,0.0
Lamentowicz,Switzerland,Inn Fen,77,1,6.8,0.0,1.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,12.4,0.0,28.1,1.1,0.0,12.4,1.6,0.0,0.0,0.5,0.0,2.2,1.1,0.0,7.6,10.3,3.2,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,5.4,0.5
Lamentowicz,Switzerland,Inn Fen,78,6,5.8,0.0,5.9,0.0,3.3,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,22.4,0.0,22.4,1.3,0.0,2.6,2.6,0.0,0.0,0.0,0.0,1.3,0.7,0.0,7.9,7.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,3.3,0.0
Lamentowicz,Switzerland,Inn Fen,79,2,6.8,0.0,3.4,0.0,4.3,0.0,1.4,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.5,23.1,0.0,26.0,1.4,0.0,5.3,2.9,0.0,0.0,0.0,0.0,2.9,0.5,0.0,3.4,5.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,4.8,0.0
Lamentowicz,Switzerland,Inn Fen,80,8,6.9,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,10.6,13.8,0.0,1.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,6.4,4.6,0.0,5.5,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.8,0.0
Lamentowicz,Switzerland,Inn Fen,81,9,7.1,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,0.0,0.0,0.0,0.0,6.0,0.0,6.6,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.2,19.9,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,27.1,0.0
Lamentowicz,Switzerland,Inn Fen,82,17.5,NA,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.9,0.0,50.6,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,25.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0
Lamentowicz,Switzerland,Inn Fen,83,12,NA,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.8,0.0,29.9,1.8,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,26.9,1.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0
Lamentowicz,Switzerland,Inn Fen,84,2,6.7,0.0,1.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.2,0.6,0.0,0.0,0.0,3.0,15.1,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,16.9,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,12.7,0.0
Lamentowicz,Switzerland,Inn Fen,85,1,6.4,0.0,1.1,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.5,2.1,14.4,0.0,15.0,2.1,0.0,0.5,3.7,0.0,0.0,0.0,0.0,1.6,0.5,0.0,17.1,13.9,1.1,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,8.6,0.0
Lamentowicz,Switzerland,Inn Fen,86,9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,7.8,0.0,30.5,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,13.2,1.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.4,0.0
Lamentowicz,Switzerland,Inn Fen,87,10,6.1,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.4,0.0,0.0,0.0,0.5,21.5,0.0,9.8,0.0,0.0,2.8,1.4,0.0,0.0,0.0,0.0,0.0,1.4,0.0,10.7,9.3,3.3,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,12.1,0.0
Lamentowicz,Switzerland,Inn Fen,88,-4,6.2,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
Lamentowicz,Switzerland,Inn Fen,89,-4,6.6,0.0,2.4,0.0,4.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,14.3,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,28.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0
Lamentowicz,Switzerland,Maloja Fen,90,22.5,3.7,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.1,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,61.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamentowicz,Switzerland,Maloja Fen,91,19.5,3.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,24.0,0.6,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,10.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Lamentowicz,Switzerland,Maloja Fen,92,17,3.7,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.6,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.6,0.0,0.0,0.0,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamentowicz,Switzerland,Maloja Fen,93,12,4.2,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.2,1.6,0.5,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,6.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
Lamentowicz,Switzerland,Maloja Fen,94,13,3.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,32.8,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.7,2.8,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamentowicz,Switzerland,Maloja Fen,95,6,4.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,0.0,3.1,0.0,0.0,0.0,12.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,8.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamentowicz,Switzerland,Maloja Fen,96,0,3.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,74.2,0.0,3.1,4.9,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.6,0.0,1.2,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.6,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamentowicz,Switzerland,Maloja Fen,97,1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8,0.0,17.6,6.5,0.0,0.0,1.3,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,11.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payne,Israel,Hula,1,9,6.6,0.0,0.0,0.0,4.8,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,53.1,0.0,10.3,2.1,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0
Payne,Israel,Hula,2,8,6.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,53.0,0.0,4.0,1.3,10.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Payne,Israel,Hula,3,8,6.9,0.0,0.0,0.0,1.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,44.2,0.0,5.2,5.2,18.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
Payne,Israel,Hula,4,9,6.9,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,18.4,0.0,7.2,9.9,27.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0
Payne,Israel,Hula,5,12,7.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,9.0,0.0,38.9,0.7,2.8,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
Payne,Israel,Hula,6,10,6.7,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,8.2,0.0,6.1,3.4,36.1,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0
Payne,Israel,Hula,7,9,6.7,0.0,0.0,0.0,10.4,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,9.7,0.0,12.3,0.6,35.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0
Payne,Israel,Hula,8,8,6.6,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,8.2,71.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
Payne,Israel,Hula,9,15,7.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.6,0.0,49.3,2.1,3.5,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0
Payne,Israel,Hula,10,12,7.2,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,5.6,0.0,56.3,0.7,6.9,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
Payne,Israel,Hula,11,20,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,43.0,2.0,15.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0
Payne,Israel,Hula,12,20,7.4,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,29.6,0.7,19.1,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0
Payne,Israel,Hula,13,17,7.4,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,72.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0
Payne,Israel,Hula,14,23,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,70.7,1.4,1.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
Payne,Israel,Hula,15,19,7.5,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,47.4,0.0,16.4,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.3,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0
Payne,Israel,Hula,16,19,7.5,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,0.0,37.0,0.0,7.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0
Payne,Israel,Hula,17,19,7.4,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,41.1,0.0,11.9,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.0
Payne,Israel,Hula,18,20,7.5,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.0,0.0,39.7,0.0,13.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.0
